projis,GEOID,area_fraction
S13396,250214134012,1.000000000000000
S13398,250214134012,1.000000000000000
S13400,250214134012,1.000000000000000
S13403,250214134012,1.000000000000000
S13396,250214134013,1.000000000000000
S13398,250214134013,1.000000000000000
S13400,250214134013,1.000000000000000
S13403,250214134013,1.000000000000000
S13396,250214134021,1.000000076529171
S13397,250214134021,0.001285008966428
S13398,250214134021,1.000000076529171
S13400,250214134021,1.000000076529171
S13403,250214134021,1.000000076529171
S13396,250214134022,0.999999845982795
S13397,250214134022,0.000095523182611
S13398,250214134022,0.999999845982795
S13400,250214134022,0.999999845982795
S13403,250214134022,0.999999845982795
S13396,250214134023,1.000000000000000
S13398,250214134023,1.000000000000000
S13400,250214134023,1.000000000000000
S13403,250214134023,1.000000000000000
S13396,250214135001,1.000000038262889
S13397,250214135001,0.000141585817512
S13398,250214135001,1.000000038262889
S13400,250214135001,1.000000038262889
S13403,250214135001,1.000000038262889
S13396,250214135002,0.999999980662451
S13397,250214135002,0.000115264469356
S13398,250214135002,0.999999980662451
S13400,250214135002,0.999999980662451
S13403,250214135002,0.999999980662451
S13396,250214135003,1.000000021982270
S13397,250214135003,0.000804585534418
S13398,250214135003,1.000000021982270
S13400,250214135003,1.000000021982270
S13403,250214135003,1.000000021982270
S13396,250214141001,1.000000000000000
S13398,250214141001,1.000000000000000
S13400,250214141001,1.000000000000000
S13403,250214141001,1.000000000000000
S13396,250214141002,1.000000000000000
S13398,250214141002,1.000000000000000
S13400,250214141002,1.000000000000000
S13403,250214141002,1.000000000000000
S13396,250214141003,0.996480997020542
S13397,250214141003,0.000485156483395
S13398,250214141003,0.999999999029175
S13400,250214141003,0.999999999029175
S13403,250214141003,0.999999999029175
S13396,250173574003,1.000000000000000
S13398,250173574003,1.000000000000000
S13400,250173574003,1.000000000000000
S13403,250173574003,1.000000000000000
S13396,250173575001,1.000000000000000
S13398,250173575001,1.000000000000000
S13400,250173575001,1.000000000000000
S13403,250173575001,1.000000000000000
S13396,250173575002,1.000000000000000
S13398,250173575002,1.000000000000000
S13400,250173575002,1.000000000000000
S13403,250173575002,1.000000000000000
S13396,250173575003,1.000000000000000
S13398,250173575003,1.000000000000000
S13400,250173575003,1.000000000000000
S13403,250173575003,1.000000000000000
S13396,250173576001,1.000000000000000
S13398,250173576001,1.000000000000000
S13400,250173576001,1.000000000000000
S13403,250173576001,1.000000000000000
S13396,250173576002,1.000000000000000
S13398,250173576002,1.000000000000000
S13400,250173576002,1.000000000000000
S13403,250173576002,1.000000000000000
S13396,250173577001,1.000000000000000
S13398,250173577001,1.000000000000000
S13400,250173577001,1.000000000000000
S13403,250173577001,1.000000000000000
S13396,250173577002,1.000000000000000
S13398,250173577002,1.000000000000000
S13400,250173577002,1.000000000000000
S13403,250173577002,1.000000000000000
S13396,250173577003,1.000000000000000
S13398,250173577003,1.000000000000000
S13400,250173577003,1.000000000000000
S13403,250173577003,1.000000000000000
S13396,250173577004,1.000000000000000
S13398,250173577004,1.000000000000000
S13400,250173577004,1.000000000000000
S13403,250173577004,1.000000000000000
S13396,250173578001,1.000000000000000
S13398,250173578001,1.000000000000000
S13400,250173578001,1.000000000000000
S13403,250173578001,1.000000000000000
S13396,250173578002,1.000000000000000
S13398,250173578002,1.000000000000000
S13400,250173578002,1.000000000000000
S13403,250173578002,1.000000000000000
S13396,250173578003,1.000000000000000
S13398,250173578003,1.000000000000000
S13400,250173578003,1.000000000000000
S13403,250173578003,1.000000000000000
S13396,250173578004,1.000000000000000
S13398,250173578004,1.000000000000000
S13400,250173578004,1.000000000000000
S13403,250173578004,1.000000000000000
S13396,250173581001,1.000000000000000
S13398,250173581001,1.000000000000000
S13400,250173581001,1.000000000000000
S13403,250173581001,1.000000000000000
S13396,250173581002,1.000000000000000
S13398,250173581002,1.000000000000000
S13400,250173581002,1.000000000000000
S13403,250173581002,1.000000000000000
S13396,250173581003,1.000000000000000
S13398,250173581003,1.000000000000000
S13400,250173581003,1.000000000000000
S13403,250173581003,1.000000000000000
S13396,250173581004,1.000000000000000
S13398,250173581004,1.000000000000000
S13400,250173581004,1.000000000000000
S13403,250173581004,1.000000000000000
S13396,250173583001,1.000000000000000
S13398,250173583001,1.000000000000000
S13400,250173583001,1.000000000000000
S13403,250173583001,1.000000000000000
S13396,250173583002,1.000000000000000
S13398,250173583002,1.000000000000000
S13400,250173583002,1.000000000000000
S13403,250173583002,1.000000000000000
S13396,250173583003,1.000000000000000
S13398,250173583003,1.000000000000000
S13400,250173583003,1.000000000000000
