projis,GEOID,area_fraction
S13403,25025060604,0.896255861197980
S13396,25025060700,1.000000000000000
S13398,25025060700,1.000000000000000
S13400,25025060700,1.000000000000000
S13403,25025060700,1.000000000000000
S13396,25025060800,1.000000000000000
S13398,25025060800,1.000000000000000
S13400,25025060800,1.000000000000000
S13403,25025060800,1.000000000000000
S13396,25025061000,1.000000000000000
S13398,25025061000,1.000000000000000
S13400,25025061000,1.000000000000000
S13403,25025061000,1.000000000000000
S13396,25025061101,1.000000000000000
S13398,25025061101,1.000000000000000
S13400,25025061101,1.000000000000000
S13403,25025061101,1.000000000000000
S13396,25025061201,1.000000000000000
S13398,25025061201,1.000000000000000
S13400,25025061201,1.000000000000000
S13403,25025061201,1.000000000000000
S13396,25025061202,0.998838493212494
S13398,25025061202,0.998847005333406
S13400,25025061202,0.998847005333406
S13403,25025061202,0.998847005333406
S13396,25025061203,0.984630392531854
S13398,25025061203,0.984184254594681
S13400,25025061203,0.984184254594681
S13403,25025061203,0.984184254594681
S13396,25025061204,0.932258365267069
S13398,25025061204,0.931195794587803
S13400,25025061204,0.931195794587803
S13403,25025061204,0.931195794587803
S13396,25025070102,1.000000000000000
S13398,25025070102,1.000000000000000
S13400,25025070102,1.000000000000000
S13403,25025070102,1.000000000000000
S13396,25025070103,1.000000000000000
S13398,25025070103,1.000000000000000
S13400,25025070103,1.000000000000000
S13403,25025070103,1.000000000000000
S13396,25025070104,0.918789300284528
S13398,25025070104,0.919682764239148
S13400,25025070104,0.919682764239148
S13403,25025070104,0.919682764239148
S13396,25025070201,1.000000000000000
S13398,25025070201,1.000000000000000
S13400,25025070201,1.000000000000000
S13403,25025070201,1.000000000000000
S13396,25021413401,1.000000000000000
S13398,25021413401,1.000000000000000
S13400,25021413401,1.000000000000000
S13403,25021413401,1.000000000000000
S13396,25021413201,1.000000000000000
S13398,25021413201,1.000000000000000
S13400,25021413201,1.000000000000000
S13403,25021413201,1.000000000000000
S13396,25021413202,1.000000000000000
S13398,25021413202,1.000000000000000
S13400,25021413202,1.000000000000000
S13403,25021413202,1.000000000000000
S13396,25021413300,1.000000000000000
S13398,25021413300,1.000000000000000
S13400,25021413300,1.000000000000000
S13403,25021413300,1.000000000000000
S13396,25021413402,1.000000002103303
S13397,25021413402,0.000625902764716
S13398,25021413402,1.000000002103303
S13400,25021413402,1.000000002103303
S13403,25021413402,1.000000002103303
S13396,25021413500,1.000000011545503
S13397,25021413500,0.000253420825645
S13398,25021413500,1.000000011545503
S13400,25021413500,1.000000011545503
